"price","bathrooms","sqft_living","floors","waterfront","condition","grade","zipcode","lat","long","age","renovated","basement_percent","living_percent","categoria_quartos"
825000,2.5,3280,1,0,3,11,98074,47.6395,-122.05,29,0,0.185975609756098,0.124181274372468,"3"
810000,2.5,3280,2,0,3,11,98074,47.6398,-122.05,30,0,0,0.130101939629527,"4"
785000,2.5,3210,1.5,0,3,11,98074,47.6399,-122.052,31,0,0,0.130876177274025,"4"
261000,1.5,2040,1,0,3,7,98188,47.4557,-122.269,53,0,0.416666666666667,0.194508009153318,"4"
1425000,4.25,4960,2.5,0,3,11,98109,47.6437,-122.356,105,1,0.258064516129032,0.826666666666667,"4"
631500,1,1130,1,0,4,8,98109,47.6438,-122.357,87,0,0,0.428030303030303,"2"
636100,1,1010,1.5,0,3,7,98119,47.6438,-122.357,95,1,0,0.168333333333333,"3"
1125000,2.5,2520,2,0,5,8,98119,47.6434,-122.358,89,0,0.337301587301587,0.969230769230769,"4"
546000,1,970,1,0,3,7,98109,47.6444,-122.357,90,0,0,0.285294117647059,"2"
677915,2,1740,1,0,5,7,98119,47.6448,-122.358,91,0,0.431034482758621,0.483333333333333,"3"
950000,3,2420,1.5,0,3,7,98119,47.6453,-122.358,96,0,0.371900826446281,0.504166666666667,"4"
550000,1,1110,1,0,3,7,98109,47.6461,-122.357,111,0,0,0.185,"3"
7e+05,1.75,2360,1,0,3,7,98109,47.6465,-122.357,60,0,0.457627118644068,0.393333333333333,"4"
645000,2.5,1900,2.5,0,3,7,98119,47.6465,-122.358,8,0,0.105263157894737,1.51033386327504,"3"
642000,1,1040,1,0,3,7,98109,47.6461,-122.356,90,0,0.163461538461538,0.232142857142857,"3"
415000,2,1800,1,0,4,7,98115,47.6833,-122.312,91,0,0.444444444444444,0.606060606060606,"4"
493000,1.75,2120,1.5,0,4,7,98115,47.6832,-122.311,89,0,0.424528301886792,0.557747961062878,">5"
707000,2.5,2130,1,0,5,8,98199,47.6573,-122.399,42,0,0.375586854460094,0.425914817036593,"2"
557800,1.75,1550,1,0,5,7,98199,47.6567,-122.399,71,0,0,0.258333333333333,"4"
529500,1,900,1,0,4,6,98199,47.6575,-122.4,71,0,0.133333333333333,0.1875,"2"
830000,3,2020,1,0,3,8,98199,47.6563,-122.401,47,1,0.396039603960396,0.336666666666667,"4"
415000,1,880,1,0,3,7,98199,47.6575,-122.402,104,1,0,0.275,"2"
478000,1.75,1960,1,0,4,7,98199,47.6531,-122.401,110,0,0.5,0.326666666666667,"2"
819000,1.75,1850,1.5,0,3,8,98199,47.6528,-122.401,101,1,0.108108108108108,0.308333333333333,"3"
549000,2.25,1230,3,0,3,8,98199,47.6521,-122.4,1,0,0,0.891304347826087,"3"
550000,2.25,1230,3,0,3,8,98199,47.6521,-122.4,2,0,0,1.40571428571429,"3"
499000,3.5,1690,2,0,3,7,98199,47.6513,-122.4,6,0,0.195266272189349,1.18016759776536,"3"
442900,1.75,1780,1,0,4,6,98199,47.6511,-122.4,71,0,0.5,0.63845050215208,"4"
340000,1.75,1010,1,0,3,7,98199,47.6515,-122.4,11,0,0.336633663366337,0.691307323750856,"2"
368000,2,930,1,0,3,7,98199,47.6518,-122.4,13,0,0.279569892473118,0.55956678700361,"2"
524000,1.75,1560,1,0,4,6,98199,47.6515,-122.399,70,0,0.5,0.282608695652174,"3"
680000,1,2140,1,0,4,7,98199,47.651,-122.399,69,0,0.5,0.356666666666667,"2"
510000,1,810,1,0,5,6,98199,47.6493,-122.398,73,0,0,0.125,"2"
794154,2,2210,1,0,4,8,98199,47.6498,-122.396,60,0,0.452488687782805,0.258298270219729,"4"
535000,2.5,1850,2.5,0,3,9,98199,47.6475,-122.396,9,0,0.0324324324324324,1.23415610406938,"3"
415000,1.5,1360,2,0,3,7,98199,47.6471,-122.397,70,0,0,0.757660167130919,"3"
505000,2.25,1670,2,0,3,8,98199,47.6474,-122.396,12,0,0.269461077844311,1.04636591478697,"3"
323000,1,880,2,0,4,7,98199,47.6475,-122.397,70,0,0,0.514018691588785,"2"
330000,1,880,2,0,4,7,98199,47.6475,-122.397,69,0,0,0.501996577296064,"2"
540000,2.25,1670,2,0,3,8,98199,47.6478,-122.396,13,0,0.269461077844311,0.532695374800638,"3"
547000,2.5,1570,2.5,0,3,9,98199,47.648,-122.396,8,0,0.210191082802548,1.08126721763085,"3"
334000,1,900,2,0,4,7,98199,47.6485,-122.397,70,0,0,0.495049504950495,"2"
710000,1.75,2120,1,0,4,8,98199,47.6501,-122.395,74,0,0.5,0.392592592592593,"4"
478000,1,820,1,0,3,7,98199,47.6494,-122.395,75,0,0,0.136666666666667,"2"
824000,1,1210,1,0,3,8,98199,47.6503,-122.393,14,0,0.355371900826446,0.144047619047619,"2"
425000,1,1270,1,0,3,7,98199,47.6482,-122.393,76,0,0,0.211666666666667,"2"
886000,2.25,2380,2,0,5,9,98199,47.6472,-122.393,84,0,0.30672268907563,0.396666666666667,"3"
815000,2,2310,2,0,4,9,98199,47.648,-122.395,89,0,0.324675324675325,0.385,"3"
589000,1,1110,1.5,0,5,7,98199,47.6496,-122.403,82,0,0,0.185,"3"
525000,1.5,960,1,0,3,7,98199,47.649,-122.403,104,1,0,0.133333333333333,"2"
630000,2,1770,2,0,5,7,98199,47.6493,-122.401,103,1,0,0.295,"4"
465000,1.75,1720,1,0,4,8,98199,47.6493,-122.401,71,0,0.476744186046512,0.325757575757576,"3"
685000,2,2340,1,0,5,8,98199,47.6495,-122.401,61,0,0.457264957264957,0.39,"4"
7e+05,1.75,1500,1,0,5,7,98199,47.6474,-122.402,75,0,0.433333333333333,0.25,"3"
710000,1,1210,1,0,4,7,98199,47.6482,-122.402,72,0,0.173553719008264,0.201666666666667,"2"
7e+05,1.75,1870,1,0,5,8,98199,47.6435,-122.399,66,0,0.106951871657754,0.311666666666667,"4"
408000,2.5,1470,3,0,3,8,98117,47.6998,-122.366,8,0,0,1.22093023255814,"3"
427005,3,1460,3,0,3,8,98117,47.7,-122.367,9,0,0,1.21666666666667,"3"
437000,3,1460,3,0,3,8,98117,47.6998,-122.367,9,0,0,1.23728813559322,"3"
474950,3,1530,3,0,3,8,98117,47.6998,-122.367,2,0,0,0.975765306122449,"3"
437000,1.75,1500,1,0,4,7,98117,47.7004,-122.371,72,0,0.393333333333333,0.220588235294118,"2"
275000,1.5,1400,1,0,4,6,98030,47.3768,-122.17,51,0,0,0.143589743589744,"3"
738000,1.75,1520,1.5,0,5,7,98116,47.5839,-122.383,78,0,0,0.276363636363636,"3"
375000,1,1010,1,0,3,7,98116,47.5838,-122.382,64,0,0,0.249382716049383,"2"
775000,1.75,3520,1,0,4,8,98116,47.5837,-122.382,54,0,0.565340909090909,0.28502024291498,"3"
389950,2.5,3140,2,0,3,9,98023,47.3091,-122.343,23,0,0,0.389578163771712,"4"
3e+05,2.5,2450,2,0,3,8,98023,47.3093,-122.345,25,0,0,0.274294670846395,"4"
402000,2.5,1520,2,0,3,7,98052,47.6801,-122.161,28,0,0,0.443795620437956,"3"
440000,1.75,1330,1,0,3,7,98052,47.6819,-122.161,30,0,0,0.271262492351621,"2"
280000,2.25,1430,2,0,3,7,98056,47.5112,-122.19,21,0,0,0.198006092495154,"3"
1100000,3.5,4270,1,0,4,12,98077,47.7354,-122.078,22,0,0,0.106491757488091,"4"
497000,1,770,1,0,3,7,98122,47.6102,-122.299,96,0,0,0.231578947368421,"2"
202000,1,590,1,0,4,7,98122,47.6082,-122.299,88,0,0,0.70828331332533,"1"
548500,1,1740,1.5,0,3,7,98122,47.6059,-122.3,91,0,0,0.395454545454545,"3"
382000,1,1740,1.5,0,3,7,98122,47.6058,-122.3,90,0,0,0.395454545454545,"4"
638000,1,1830,1.5,0,4,8,98122,47.6052,-122.3,85,0,0.0601092896174863,0.415909090909091,"3"
593000,2.5,2640,1.5,0,5,7,98122,47.605,-122.3,89,0,0.303030303030303,0.6,"5"
540000,1,2480,1.5,0,3,7,98122,47.6046,-122.3,96,0,0.338709677419355,0.563636363636364,"5"
680000,2,2140,1.5,0,4,7,98122,47.6044,-122.299,101,0,0.0560747663551402,0.428,"5"
592500,1.5,2080,1.5,0,3,7,98122,47.606,-122.299,89,0,0,0.472727272727273,"4"
332888,2.5,1050,2,0,3,8,98122,47.6018,-122.299,7,0,0.0952380952380952,1.02040816326531,"2"
510000,1,1270,1.5,0,4,7,98122,47.6059,-122.295,96,0,0,0.282222222222222,"2"
740000,3.5,2420,2,0,5,9,98122,47.6054,-122.295,107,0,0.247933884297521,0.605,"3"
287000,1.5,1730,1,0,3,7,98058,47.4646,-122.184,52,0,0.416184971098266,0.187432286023835,"5"
5e+05,2.25,2730,2,0,3,8,98075,47.5913,-122.012,37,0,0,0.0777777777777778,"4"
535000,2.25,2620,2,0,3,7,98075,47.5921,-122.013,37,0,0,0.0780272797665138,"4"
475000,2.5,2040,2,0,4,7,98133,47.7399,-122.332,51,0,0,0.28099173553719,"4"
605000,2.25,1750,1,0,3,7,98115,47.6958,-122.29,53,0,0.342857142857143,0.285947712418301,"4"
7e+05,2.5,2672,2,0,3,8,98115,47.6955,-122.289,9,0,0.244011976047904,0.621829183151036,"4"
799000,2,2550,2,0,3,9,98115,47.6955,-122.29,7,0,0,0.531914893617021,"3"
438924,1.5,1050,1,0,3,7,98115,47.6943,-122.29,65,0,0.19047619047619,0.228758169934641,"3"
529100,1,1290,1.5,0,4,7,98115,47.694,-122.29,74,0,0,0.197610294117647,"2"
455000,1.5,1260,1,0,3,7,98115,47.6914,-122.288,74,0,0,0.247058823529412,"2"
4e+05,1,1470,1,0,2,7,98115,47.6914,-122.287,74,0,0,0.240196078431373,"2"
450000,1.75,1160,1,0,3,7,98115,47.6926,-122.287,73,0,0.103448275862069,0.189542483660131,"3"
476500,1,1200,1,0,4,7,98115,47.6929,-122.287,70,0,0.208333333333333,0.196078431372549,"3"
580000,1.5,1780,1,0,3,7,98115,47.6944,-122.288,62,0,0.258426966292135,0.349019607843137,"4"
1075000,2.5,3280,1,0,3,10,98115,47.6948,-122.286,44,0,0.48780487804878,0.318384779654436,"3"
587500,2.25,1780,1,0,3,8,98115,47.6955,-122.287,63,0,0.264044943820225,0.290849673202614,"4"
840000,2.75,3040,2,0,3,9,98102,47.6245,-122.327,108,1,0.309210526315789,1.08571428571429,"4"
635000,3.5,1730,3,0,3,9,98102,47.6224,-122.326,5,0,0.219653179190751,1.2824314306894,"3"
625000,2.75,2240,2.5,0,3,7,98102,47.6244,-122.326,113,0,0.263392857142857,0.622222222222222,"3"
933000,1.5,1870,2,0,3,7,98102,47.6221,-122.325,108,0,0,0.566666666666667,"3"
799200,3,2890,2.5,0,3,7,98102,47.6227,-122.323,108,0,0.207612456747405,1.21940928270042,">5"
935000,2,2580,2,0,4,9,98102,47.6245,-122.316,110,0,0.282945736434109,0.573333333333333,"4"
630000,3.25,1610,2,0,3,8,98102,47.6236,-122.318,9,0,0.242236024844721,1.26274509803922,"3"
1200000,2.5,2860,2,0,4,8,98102,47.6225,-122.318,104,0,0.244755244755245,0.715,"5"
475000,2.5,950,2,0,3,8,98102,47.6226,-122.319,11,0,0,0.855855855855856,"3"
625000,3.5,1560,2,0,3,8,98102,47.6248,-122.319,19,0,0.205128205128205,1.04697986577181,"3"
752000,1.5,1650,1.5,0,3,7,98102,47.6233,-122.319,111,0,0,0.555555555555556,"4"
550000,1.5,1300,1,0,3,7,98102,47.6233,-122.319,111,0,0.238461538461538,0.437710437710438,"2"
425000,1,970,1,0,3,7,98102,47.6233,-122.319,104,0,0,0.326599326599327,"2"
635000,2.5,1390,2,0,3,8,98102,47.6228,-122.319,9,0,0.18705035971223,1.22791519434629,"2"
505000,2.5,2400,1,0,5,7,98034,47.7256,-122.211,37,0,0.420833333333333,0.249973961045724,"3"
294950,1,1240,1,0,3,6,98125,47.7277,-122.308,62,0,0,0.14027149321267,"3"
357250,1.5,1400,1,0,4,6,98125,47.7273,-122.309,62,0,0,0.158371040723982,"3"
199950,1.75,1550,1,0,4,7,98002,47.3098,-122.218,65,0,0,0.248995983935743,"3"
1045000,2.25,2630,2,0,5,9,98102,47.6393,-122.317,105,0,0.311787072243346,0.6575,"4"
725000,2,2110,1.5,0,4,7,98103,47.6645,-122.342,87,0,0.0568720379146919,0.363793103448276,"3"
485000,1,1600,1.5,0,4,7,98103,47.6648,-122.343,98,0,0,0.372093023255814,"4"
531000,3,1270,2,0,3,8,98103,47.6634,-122.34,14,0,0.125984251968504,1.08085106382979,"2"
475000,1,820,1,0,3,7,98103,47.6623,-122.339,93,0,0,0.301138450238707,"2"
517000,1,1140,1,0,4,7,98103,47.6619,-122.343,89,0,0,0.304,"2"
467500,1.75,2260,1,0,3,7,98125,47.7129,-122.304,66,0,0.5,0.265507518796992,"3"
565000,2.25,2560,1,0,3,8,98125,47.7124,-122.303,56,0,0.41015625,0.318407960199005,"3"
677000,2.5,2820,2,0,3,9,98034,47.7112,-122.226,10,0,0,0.675610924772401,"4"
470000,2.5,2120,2,0,3,8,98052,47.674,-122.142,9,0,0.165094339622642,0.893007582139848,"3"
539000,2.5,1710,2,0,3,8,98052,47.6743,-122.142,9,0,0.0818713450292398,0.743478260869565,"3"
599950,3.5,2500,2,0,3,8,98052,47.6749,-122.14,6,0,0.276,0.811688311688312,"4"
420000,2.5,1480,3,0,3,7,98052,47.676,-122.121,5,0,0,1.08108108108108,"2"
465000,2.25,1390,3,0,3,7,98052,47.6754,-122.121,5,0,0.0359712230215827,1.13747954173486,"2"
656000,2.5,2270,3,0,3,7,98052,47.6757,-122.121,6,0,0.198237885462555,1.28757799205899,"2"
170000,1,860,1,0,3,6,98178,47.5048,-122.272,84,0,0,0.163342830009497,"2"
352500,1.75,1860,1,0,3,7,98198,47.3855,-122.322,29,0,0.376344086021505,0.23601065854587,"3"
340000,2.5,1910,1,0,3,7,98198,47.3908,-122.316,28,0,0.366492146596859,0.265240938758506,"4"
275000,1.5,1030,1,0,4,7,98056,47.5069,-122.189,46,0,0,0.14337416481069,"3"
340000,1.75,1800,1,0,5,7,98118,47.5298,-122.28,35,0,0.4,0.345489443378119,"4"
365000,2.5,1800,1,0,5,7,98118,47.5303,-122.28,35,0,0.4,0.355029585798817,"4"
250000,1,930,1,0,4,6,98118,47.5289,-122.28,41,0,0,0.153465346534653,"3"
619400,2,2090,1.5,0,5,7,98115,47.6881,-122.313,87,0,0.143540669856459,0.578947368421053,"4"
619000,1.75,1660,1.5,0,3,7,98115,47.6883,-122.314,88,0,0,0.436842105263158,"4"
535000,2,1970,1,0,5,8,98115,47.6873,-122.314,45,0,0.477157360406091,0.560455192034139,"4"
290000,2.75,2240,2,0,5,7,98133,47.7427,-122.34,69,0,0.383928571428571,0.274442538593482,"4"
326000,3,2580,1.5,0,3,7,98118,47.5549,-122.287,101,0,0.271317829457364,0.319940476190476,">5"
555750,1,1060,1,0,2,6,98118,47.5545,-122.288,102,0,0.141509433962264,0.217213114754098,"3"
225000,1,1010,1,0,4,6,98198,47.3781,-122.314,53,0,0,0.132320188654526,"3"
850000,3.5,4200,2,0,3,9,98052,47.7077,-122.12,2,0,0.252380952380952,0.777777777777778,"5"
830000,3.5,3700,2,0,3,9,98053,47.7085,-122.117,3,0,0.218918918918919,0.685185185185185,"5"
799000,2.75,3340,2,0,3,9,98052,47.709,-122.118,4,0,0,0.588338911396865,"4"
750000,2.75,2810,2,0,3,9,98052,47.7081,-122.116,4,0,0,0.511187920684009,"4"
625000,2.25,3230,2,0,3,8,98028,47.7685,-122.257,29,0,0,0.325113236034222,"4"
609000,2.5,2630,2,0,3,9,98028,47.7695,-122.259,25,0,0,0.259599249827263,"3"
580000,2.75,2650,1,0,3,9,98028,47.768,-122.259,26,0,0,0.271739130434783,"3"
290000,2.5,2080,2,0,3,8,98042,47.3737,-122.132,12,0,0,0.430820215410108,"3"
430000,2.5,2030,2,0,3,8,98024,47.5253,-121.93,11,0,0,0.261261261261261,"3"
457000,1.75,1690,1,0,3,8,98024,47.5247,-121.926,111,1,0,0.265098039215686,"3"
445000,1.75,2430,1.5,0,4,7,98024,47.5245,-121.926,105,1,0,0.183937627734464,"4"
439900,2,1410,1.5,0,5,8,98024,47.5242,-121.926,105,1,0,0.114802149487054,"2"
529900,2.25,3030,2,0,4,8,98133,47.7515,-122.353,53,0,0.141914191419142,0.321314952279958,"5"
580000,1,2540,1,0,5,8,98118,47.5259,-122.261,72,0,0.480314960629921,0.362857142857143,"2"
228000,1,390,1,0,2,4,98118,47.526,-122.261,61,0,0,0.0661016949152542,"0"
720000,3,3550,1.5,0,4,10,98011,47.7533,-122.205,24,0,0.385915492957746,0.287985722397988,"4"
6e+05,2.5,2510,2,0,3,10,98011,47.7525,-122.205,24,0,0,0.168705471165479,"2"
5e+05,1.75,2420,2,0,3,8,98074,47.6525,-122.087,30,0,0,0.0369460008244149,"3"
606400,3,1800,1.5,0,3,8,98119,47.6475,-122.371,85,0,0.166666666666667,0.36,"3"
1011000,2.5,1920,2,0,3,9,98119,47.6472,-122.373,66,1,0,0.428571428571429,"3"
699000,2,1820,2,0,3,8,98107,47.6735,-122.401,77,1,0,0.446078431372549,"3"
769950,2,2190,1,0,5,7,98107,47.6737,-122.4,62,0,0.424657534246575,0.405555555555556,"3"
667000,1.5,1720,2,0,3,8,98107,47.6746,-122.4,107,0,0,0.212345679012346,"3"
1103990,3.5,2760,2,0,3,9,98117,47.6756,-122.401,60,1,0,0.547619047619048,"4"
680000,1,1660,1.5,0,5,7,98117,47.6755,-122.403,100,0,0,0.273251028806584,"4"
732000,2.5,2330,2,0,3,9,98107,47.6735,-122.405,10,0,0.394849785407725,1.17262204328133,"3"
620000,1.75,1458,2,0,3,8,98144,47.592,-122.293,0,0,0.348422496570645,1.6993006993007,"3"
375000,1.5,1160,2,0,3,7,98144,47.5916,-122.293,12,0,0,0.703883495145631,"2"
457500,2.25,1430,2,0,3,8,98144,47.5908,-122.292,18,0,0.314685314685315,0.713929106340489,"3"
830000,3.5,2880,2,0,3,8,98144,47.5905,-122.292,14,0,0.211805555555556,0.768,"5"
536500,2.5,1720,2,0,3,8,98144,47.591,-122.293,14,0,0.145348837209302,0.489331436699858,"4"
685000,2,2060,1.5,0,5,8,98144,47.5897,-122.292,84,0,0.354368932038835,0.710344827586207,"3"
813000,2.75,3370,1,0,4,8,98144,47.5887,-122.291,66,0,0.43026706231454,0.504868913857678,"4"
425000,1,1090,1,0,3,7,98144,47.5886,-122.292,93,0,0,0.181666666666667,"2"
619000,2,1990,1.5,0,5,8,98144,47.5891,-122.293,87,0,0.281407035175879,0.663333333333333,"3"
353250,1,1060,2,0,3,7,98144,47.5888,-122.294,35,0,0,0.6625,"2"
175000,1,670,1,0,3,5,98126,47.5769,-122.372,95,0,0,0.28174936921783,"2"
520500,2,1900,1,0,4,7,98115,47.6997,-122.319,74,0,0.5,0.234567901234568,"3"
362500,1,960,1.5,0,3,6,98115,47.6997,-122.32,98,0,0,0.176991150442478,"3"
585000,1.75,1480,2,0,4,7,98199,47.6567,-122.397,70,0,0.22972972972973,0.308333333333333,"3"
529000,1,1210,1,0,3,6,98199,47.6571,-122.396,65,0,0.256198347107438,0.157819225251076,"2"
405100,1,840,1,0,3,6,98199,47.6575,-122.395,67,0,0,0.238500851788756,"2"
577000,1.75,2070,1,0,3,7,98199,47.6551,-122.394,68,0,0.391304347826087,0.0893782383419689,"2"
580000,1,1650,1,0,3,7,98199,47.6549,-122.394,72,0,0.424242424242424,0.168711656441718,"2"
250000,3,2250,2,0,3,8,98198,47.3703,-122.314,29,0,0.302222222222222,0.285460543009389,"4"
749000,2.5,3380,2,0,3,8,98008,47.6276,-122.122,49,1,0,0.474319393769296,"3"
685000,2.5,1900,2,0,5,7,98008,47.6273,-122.123,49,0,0,0.24225423944919,"5"
610000,2.25,1660,1,0,3,8,98008,47.6263,-122.124,49,1,0,0.225850340136054,"4"
385000,2.25,2110,2,0,3,8,98034,47.7311,-122.204,39,0,0,0.26375,"3"
725000,3,2480,2,0,3,8,98007,47.6131,-122.145,43,0,0,0.206666666666667,">5"
665000,3,2480,2,0,3,8,98007,47.6127,-122.145,43,0,0,0.255144032921811,">5"
360000,1.75,1330,1,0,4,7,98034,47.7322,-122.207,39,0,0,0.177759957230687,"3"
485000,2.25,1810,2,0,5,7,98034,47.7319,-122.204,39,0,0,0.256083757781551,"4"
895000,2.25,1950,1,0,3,8,98109,47.639,-122.347,67,0,0.317948717948718,0.327731092436975,"4"
7e+05,2,1490,3,0,3,9,98109,47.6356,-122.346,0,0,0,2.08976157082749,"2"
680000,2,1450,3,0,3,9,98109,47.6354,-122.346,0,0,0,1.46612740141557,"2"
301950,1.75,1370,1,0,4,7,98059,47.4824,-122.152,26,0,0,0.147502153316107,"3"
349000,1.75,1590,1,0,3,7,98059,47.4815,-122.152,26,0,0,0.165280665280665,"3"
525000,2.75,3030,2,0,3,8,98059,47.4815,-122.152,3,0,0,0.457358490566038,"4"
590000,3,3480,2,0,3,8,98059,47.4815,-122.153,3,0,0,0.525283018867925,"5"
278000,1.75,2170,1,0,3,7,98003,47.3355,-122.331,52,0,0.493087557603687,0.222518457752256,"5"
270000,1.5,1930,1,0,5,7,98198,47.3864,-122.312,68,0,0,0.128666666666667,"4"
230000,1,880,1,0,3,7,98198,47.3837,-122.307,36,0,0,0.117333333333333,"3"
205000,1.75,1200,1,0,3,7,98198,47.3864,-122.308,56,0,0,0.139033715676051,"3"
95000,1,960,1,0,3,4,98198,47.3864,-122.307,97,0,0,0.137142857142857,"2"
243500,2,1610,1,0,4,7,98198,47.3833,-122.306,35,0,0,0.259677419354839,"4"
253000,1,1400,1,0,3,7,98198,47.3862,-122.304,46,1,0,0.143589743589744,"3"
240000,2,1300,1,0,4,7,98198,47.3837,-122.304,31,0,0,0.26,"3"
970000,2.75,3600,2,0,3,9,98199,47.6487,-122.388,11,0,0.275,0.714285714285714,"4"
508000,1,820,1,0,3,7,98199,47.6498,-122.388,61,0,0,0.162698412698413,"2"
625000,3,2190,1,0,3,9,98034,47.7107,-122.229,25,0,0.305936073059361,0.170760233918129,"4"
560000,2.5,2280,2,0,3,9,98034,47.7099,-122.229,25,0,0,0.23090945918574,"4"
975000,2.5,3420,2,0,3,10,98053,47.633,-121.972,14,0,0,0.0186490863583569,"4"
635000,2.5,3610,1,0,3,8,98053,47.6306,-121.968,16,0,0.45983379501385,0.136955119693463,"3"
650000,2.5,2630,2,0,3,8,98053,47.6314,-121.968,19,0,0,0.0929394303484345,"4"
635000,2.5,3080,2,0,3,9,98053,47.6325,-121.97,17,0,0,0.086931978549252,"4"
574000,2.5,3240,2,0,3,8,98053,47.6329,-121.969,16,0,0,0.142136433428383,"4"
565000,2.5,2440,2,0,3,8,98053,47.6333,-121.97,18,0,0,0.107993272550235,"4"
635000,2.5,2570,2,0,3,8,98053,47.6343,-121.969,18,0,0,0.0918775918775919,"4"
550000,2.5,2150,2,0,3,8,98053,47.637,-121.969,17,0,0,0.0780682643427741,"4"
8e+05,2.5,3320,2,0,3,9,98075,47.5865,-122.056,15,0,0,0.36790780141844,"5"
805000,2.5,3320,2,0,3,9,98075,47.5862,-122.054,15,0,0,0.456922653454445,"5"
525000,3.5,2876,2,0,3,8,98072,47.7511,-122.173,7,0,0.179415855354659,0.56547384978372,"3"
475000,2.5,2370,2,0,3,8,98072,47.7515,-122.174,9,0,0.177215189873418,0.731707317073171,"3"
420000,2.5,2390,2,0,3,8,98072,47.7515,-122.174,8,0,0.175732217573222,0.612349474763003,"3"
650000,2.5,3700,2,0,3,9,98028,47.7473,-122.23,7,0,0,0.822222222222222,"4"
730000,1.75,2690,1,0,4,7,98004,47.5831,-122.191,63,0,0.472118959107807,0.125954019759329,"5"
6e+05,1,940,1,0,3,6,98004,47.5828,-122.19,69,0,0,0.0494736842105263,"3"
1100000,2.5,2200,1,0,3,7,98004,47.5809,-122.191,62,0,0.363636363636364,0.11,"3"
625000,2,1730,1,0,4,7,98004,47.5825,-122.189,28,0,0,0.141582780914968,"3"
569000,1.75,1230,1,0,4,7,98004,47.5808,-122.189,64,0,0.113821138211382,0.155893536121673,"4"
528000,0.75,840,1,1,4,6,98070,47.404,-122.447,77,0,0,0.0206682741991044,"2"
309600,1.75,1275,1,0,4,6,98070,47.3796,-122.49,23,0,0,0.06375,"4"
4e+05,1,1050,1,0,3,7,98116,47.5709,-122.401,63,0,0,0.175,"3"
440000,2.25,1760,2,0,3,7,98199,47.6579,-122.394,31,0,0.244318181818182,0.977777777777778,"3"
605004,2,1370,2,0,3,9,98199,47.6593,-122.394,63,1,0,0.3425,"4"
565000,2.25,2130,1,0,3,8,98199,47.6586,-122.395,55,0,0.417840375586854,0.488532110091743,"5"
543500,2.25,1270,1,0,3,7,98199,47.6581,-122.396,44,0,0.220472440944882,0.455197132616487,"3"
1010800,3.25,3610,2,0,3,9,98199,47.658,-122.396,7,0,0.268698060941828,0.9025,"4"
595000,2.5,2030,2,0,3,7,98199,47.6594,-122.397,6,0,0,0.398039215686274,"3"
585000,2,1370,1,0,3,8,98199,47.6589,-122.397,66,0,0.306569343065693,0.172979797979798,"2"
807000,2.5,1940,2,0,4,9,98199,47.659,-122.398,15,0,0,0.485,"3"
774000,2.75,2010,2,0,5,8,98199,47.6607,-122.396,113,0,0,0.287142857142857,"4"
575000,1.5,1430,1.5,0,3,7,98199,47.6606,-122.397,104,0,0,0.343502282008167,"4"
476000,1,1140,1.5,0,4,6,98199,47.6606,-122.395,106,0,0,0.207272727272727,"3"
799000,2.5,2860,2,0,3,8,98199,47.661,-122.396,14,0,0,0.643854119765871,"3"
505000,1,1100,1.5,0,3,7,98199,47.6604,-122.396,106,0,0,0.203703703703704,"3"
411000,1,1080,1.5,0,3,7,98199,47.6603,-122.394,67,0,0,0.216,"1"
680000,2.5,1800,1,0,5,7,98199,47.6599,-122.396,44,0,0.25,0.409090909090909,"3"
595000,1.75,2060,1.5,0,3,7,98119,47.6389,-122.371,109,1,0.427184466019417,0.572222222222222,"3"
485000,2,1400,1,0,3,7,98119,47.6385,-122.37,114,0,0.214285714285714,0.388888888888889,"4"
870000,1.75,1920,2,0,4,8,98119,47.6382,-122.368,107,0,0,0.533333333333333,"4"
783200,2,1590,1,0,3,7,98119,47.637,-122.367,114,0,0.377358490566038,0.294444444444444,"4"
645000,3.25,1730,2,0,3,9,98119,47.6374,-122.369,6,0,0.236994219653179,1.40764849471115,"3"
585000,2.5,1700,2,0,3,9,98119,47.6373,-122.369,12,0,0.223529411764706,1.47058823529412,"3"
385000,1.75,1220,1,0,3,6,98119,47.6361,-122.368,109,0,0.491803278688525,0.841379310344828,"3"
425000,1.5,830,2,0,3,7,98119,47.6363,-122.368,10,0,0,0.668815471394037,"2"
655000,1,1270,1.5,0,3,7,98119,47.6368,-122.37,108,0,0,0.352777777777778,"3"
1120280,4,2530,3,0,3,9,98119,47.6362,-122.369,2,0,0.1699604743083,1.42615558060879,"4"
1010000,2.75,2940,1.5,0,5,8,98119,47.6366,-122.369,104,0,0.340136054421769,0.544444444444444,"4"
590000,3.25,1290,2,0,3,9,98119,47.6367,-122.37,6,0,0.155038759689922,1.04878048780488,"3"
525000,1.75,1530,1,0,4,7,98119,47.6368,-122.371,98,0,0.457516339869281,0.436768484156437,"2"
625000,1,2160,1,0,5,8,98119,47.6364,-122.371,89,0,0.458333333333333,0.985401459854015,"2"
780000,3,2520,1.5,0,3,8,98119,47.6363,-122.371,89,1,0.380952380952381,1.17100371747212,"3"
459000,2.25,1010,2,0,3,8,98119,47.6363,-122.371,9,0,0.297029702970297,0.912375790424571,"2"
552700,1,1100,1,0,3,7,98119,47.6361,-122.371,90,0,0,0.392857142857143,"2"
780000,2,2600,1,0,3,8,98119,47.637,-122.371,61,0,0.461538461538462,0.541666666666667,"4"
